name_question,category,category2,abstract,contents,source,URL,name_exam,sortA,sortB,sortC,sortD,sortE,year,month,day,lunar_date,ganji_kr_year,ganji_kr_month,ganji_kr_day,ganji_cn_year,ganji_cn_month,ganji_cn_day,is_leap_month
1427년_중시_문제,表,,擬本國請免金銀方物,,"방목, 연구서(45면), 실록",http://sillok.history.go.kr/id/kda_10903014_001,1427년_중시_초장,대과,,중시,전시,초장,1427.0,3.0,14.0,1427-02-08,정미,계묘,병인,丁未,癸卯,丙寅,False
1427년_별시대과_문제,表,,擬本國請免金銀方物,,"방목, 연구서(45면), 실록",http://sillok.history.go.kr/id/kda_10903014_001,1427년_별시대과_초장,대과,,별시,전시,초장,1427.0,3.0,14.0,1427-02-08,정미,계묘,병인,丁未,癸卯,丙寅,False
1427년_중시_문제,策,,制田之法,"王若曰: ""自古帝王之爲治, 必立一代之制度, 稽諸方策, 可見矣。 制田之法, 昉於何時? 夏后氏以貢、殷人以助、周人以徹, 僅見於傳記。 三代之法, 可行於今日歟? 秦廢井田, 漢因之, 文、景之治, 幾於三代, 新 _復古, 百姓愁怨, 其故何也? 唐之租庸調, 取法於何代歟? 百姓賴以富庶, 先儒以爲近古, 其亦可施於後世歟? 皇明動遵古制, 而取夏后之貢, 豈其行之便易歟?""惟我太祖康獻大王, 化家爲國, 首正田制, 太宗恭定大王, _追先志, 懷保小民。 肆予寡昧, 嗣承丕基, 仰惟祖宗之訓, 期至隆平之治, 未得其道, 顧何修而致歟? 嘗聞致治之要, 莫先於愛民, 愛民之始, 惟取民有制耳。 今之取於民, 莫田制貢賦之爲重。 若田制則歲揀朝臣, 分遣諸道, 踏驗損實, 期於得中, 間有奉使者, 不稱予意, 不恤民隱, 予甚非之。 議者以爲徒擾州傳, 不若委之監司之爲愈。 又有以監司務煩, 不暇兼此二者, 互相咎之, 未得其制。 意其別有可行之法歟? 損實踏驗, 苟循愛憎, 高下在手, 民受其害。 欲救斯弊, 當於貢助求之。 助法, 必井田而後行。 歷代中國, 尙且不能, 況我國山川峻險, 原_回互, 其不可也明矣。 貢法載於《夏書》, 雖周亦助, 而鄕遂用貢, 但以其較數歲之中, 以爲常, 謂之不善, 用貢法而去。 所謂不善, 其道何由? 至於貢賦, 則古者任土作貢, 未嘗責其所無。 我朝嘗置都監, 酌國用經費之數, 議遠邇土物之宜, 詳定不爲不悉, 第以壤地偏小, 而用度浩繁, 故未克盡如古制。 邊海州郡, 或賦以山郡之産, 所貢非所産, 民甚病焉。 議者爭言: ""悉移所産之地之便。"" 又有以爲: ""分之, 尙且爲難, 倂則_可能堪?"" 將何以處之? 孟子曰: ""仁政必自經界始。"" 有子曰: ""百姓足, 君孰與不足!"" 予雖_德, 竊有志於斯焉。 子大夫通經術、識治體, 講之於平日熟矣, 其悉陳無隱, 予將採擇而施用焉。","방목, 연구서(45면), 실록",http://sillok.history.go.kr/id/kda_10903016_001,1427년_중시_종장,대과,,중시,전시,종장,1427.0,3.0,16.0,1427-02-10,정미,계묘,무진,丁未,癸卯,戊辰,False
1427년_별시대과_문제,策,,制田之法,"王若曰: ""自古帝王之爲治, 必立一代之制度, 稽諸方策, 可見矣。 制田之法, 昉於何時? 夏后氏以貢、殷人以助、周人以徹, 僅見於傳記。 三代之法, 可行於今日歟? 秦廢井田, 漢因之, 文、景之治, 幾於三代, 新 _復古, 百姓愁怨, 其故何也? 唐之租庸調, 取法於何代歟? 百姓賴以富庶, 先儒以爲近古, 其亦可施於後世歟? 皇明動遵古制, 而取夏后之貢, 豈其行之便易歟?""惟我太祖康獻大王, 化家爲國, 首正田制, 太宗恭定大王, _追先志, 懷保小民。 肆予寡昧, 嗣承丕基, 仰惟祖宗之訓, 期至隆平之治, 未得其道, 顧何修而致歟? 嘗聞致治之要, 莫先於愛民, 愛民之始, 惟取民有制耳。 今之取於民, 莫田制貢賦之爲重。 若田制則歲揀朝臣, 分遣諸道, 踏驗損實, 期於得中, 間有奉使者, 不稱予意, 不恤民隱, 予甚非之。 議者以爲徒擾州傳, 不若委之監司之爲愈。 又有以監司務煩, 不暇兼此二者, 互相咎之, 未得其制。 意其別有可行之法歟? 損實踏驗, 苟循愛憎, 高下在手, 民受其害。 欲救斯弊, 當於貢助求之。 助法, 必井田而後行。 歷代中國, 尙且不能, 況我國山川峻險, 原_回互, 其不可也明矣。 貢法載於《夏書》, 雖周亦助, 而鄕遂用貢, 但以其較數歲之中, 以爲常, 謂之不善, 用貢法而去。 所謂不善, 其道何由? 至於貢賦, 則古者任土作貢, 未嘗責其所無。 我朝嘗置都監, 酌國用經費之數, 議遠邇土物之宜, 詳定不爲不悉, 第以壤地偏小, 而用度浩繁, 故未克盡如古制。 邊海州郡, 或賦以山郡之産, 所貢非所産, 民甚病焉。 議者爭言: ""悉移所産之地之便。"" 又有以爲: ""分之, 尙且爲難, 倂則_可能堪?"" 將何以處之? 孟子曰: ""仁政必自經界始。"" 有子曰: ""百姓足, 君孰與不足!"" 予雖_德, 竊有志於斯焉。 子大夫通經術、識治體, 講之於平日熟矣, 其悉陳無隱, 予將採擇而施用焉。","방목, 연구서(45면), 실록",http://sillok.history.go.kr/id/kda_10903016_001,1427년_별시대과_종장,대과,,별시,전시,종장,1427.0,3.0,16.0,1427-02-10,정미,계묘,무진,丁未,癸卯,戊辰,False
1429년_식년시대과_전시_문제,策,,制度_廟郡縣官職,"蓋聞古先哲王之治天下國家也, 其大經大法, 未嘗不同, 而制度施爲, 不能無損益之異。 三代以上, 不可尙已, 秦、漢以降, 爲治規模, 亦有可取者歟? 惟我太祖、太宗創業垂統, 立經陳紀, 所以貽厥孫謀者至矣。 予以否(復)〔德〕 , _承丕緖, 夙夜祗懼, 思欲繼述, 以臻至治, 而政事典禮之可議者, 容有一二焉。 古者, 天子祭七廟, 諸(候)〔侯〕 祭五廟, 大夫三, 官師二, 庶民一, 見於禮經, 而國家所遵也。 夫天子諸侯親盡, 而遷于_廟, 若士大夫, 父爲大夫, 而祭三代, 及其沒也, 子爲匹庶, 則神主之不當祭者, 欲藏於夾室, 則嫌於_廟之制, 欲藏諸正寢, 則不幾於(藝)〔褻〕 慢乎? 或者引程、朱之說, 以爲: ‘下至士庶, 皆得祭四親,’ 不知二子之說, 何所據乎? 禹平水土, 因山川之勢, 別九州之域, 至于成周, 有職方氏辨十有二州之區, 秦幷天下, 置三十六郡, 降及李唐, 分爲十五道。 其沿革之詳, 可得而言歟? 國家府州郡縣之疆理, 又因高麗之久, 或犬牙相錯, 或斗入他境。 欲勿改乎故, 則差役訴訟之往來、租稅__之轉輸, 弊莫甚焉。 若欲更張, 悉正疆理, 戶口以之而增減, 壤地以之而變易, 州縣名實, 大相遼遠, 將何以處之? 周有六卿, 漢置九卿, 設官分職, 各有攸掌。 國家置憲府掌邦憲, 刑曹掌邦刑, 漢城府肅淸都下, 都官辨決詞訟, 庶幾吏盡其職, 而民無抱屈者矣。 然訟而不得者, 動稱誤決, 訟于憲府, 以至_鼓申訴。 若移憲府刑曹, _令論辨, 則不得專心於官守, 有違設官分職之意, 若待決訟官吏之遞代, 則訴_之輩, 久不得伸。 其輕重緩急, 若之何而得其當歟? 子大夫積學明經, 其於古今之宜、政事之要, 方將推以待用, 其悉心以對, 將以觀明體適用之學。","방목, 연구서(47면), 실록",http://sillok.history.go.kr/id/kda_11104007_001,1429년_식년시대과_전시,대과,,식년시,전시,,1429.0,4.0,7.0,1429-02-25,기유,정묘,신축,己酉,丁卯,辛丑,False
1429년_알성시_문제,箋,,擬贊成權近進_風七月圖,,"방목, 연구서(48면), 실록",http://sillok.history.go.kr/id/kda_11105026_001,1429년_알성시,대과,,알성시,전시,,1429.0,5.0,26.0,1429-04-15,기유,기사,경인,己酉,己巳,庚寅,False
1432년_식년시대과_전시_문제,策,,使民知禮讓,,"방목, 연구서(48면), 실록",https://sillok.history.go.kr/id/kda_11404014_002,1432년_식년시대과_전시,대과,,식년시,전시,,1432.0,4.0,14.0,1432-03-05,임자,갑진,갑자,壬子,甲辰,甲子,False
1434년_알성시_문제,策,,輪對婚禮臺諫,"王若曰: 今國家之事, 可言者多矣, 姑擧其一二言之。 輪對, 所以盡下情、察賢否也, 然其弊或至於讒間忠賢; 婚禮, 所以正人倫、順陰陽也, 然土風男歸女第, 其來已久, 人情安之, 未易猝變; 臺諫風聞, 已有著令, 所以杜告_之端也, 然有妨於振紀綱、正風俗。 此三者利害相關, 議者紛_, 莫適所從。 歷代可法之迹、當今可行之術, 陳之無隱, 將以觀適用之學。","방목, 연구서(50면), 실록",http://sillok.history.go.kr/id/kda_11603008_001,1434년_알성시,대과,,알성시,전시,,1434.0,3.0,8.0,1434-01-19,갑인,병인,정유,甲寅,丙寅,丁酉,False
1435년_식년시대과_전시_문제,策,,宗學戶口戶牌兵農奴婢,"王若曰: 爲政之道, 必法乎古, 唐、虞、三代之治, 可盡行於今歟? 漢、唐以後, 其所施爲, 亦有可法者歟? 恭惟我太祖、太宗, 受天景命, 創業垂統。 予承丕緖, 夙夜祗懼, 仰惟前代時若立政立事, 期至于治。 古者王公子弟, 無不入學, 自敎法一廢, 率多驕奢之習, 未聞忠孝之道, 爰立宗學, 置博士以敎之, 然爲子弟者, 或不遜志以自勉, 爲博士者, 未能忘勢而敦勸。 伊欲使師弟, 各盡其職, 以至有成, 其道何由? 戶口之法, 歷代所重, 莫不纖悉, 我國雖有其令, 未盡詳明, 漏戶隱丁, 什常八九, 今欲盡刷無遺, 則民無餘力, 或生困苦。 伊欲使戶口實而勞逸均, 其術安在? 近者號牌之設, 利害之論紛_, 竟莫之行, 固不可行歟? 寓兵於農, 古之良法, 唐之府兵, 尙有遺意, 張說變古而兵農始判, _不能復。 我國籍民爲兵, 庶幾於古, 然如有緩急, 臨時調發, 未閑進退之方, 盡室而行, 遂廢農桑之業, 何以使兵農得所, 而士卒精鍊歟? 我國之奴婢, 與中國自別, 創於何時歟? 或者以爲禮義之俗、廉恥之風, 寔賴於此, 其說是歟? 非歟? 董仲舒定限之說, 亦不可行歟? 凡此數者, 皆前代之所行, 當今之急務, 予之所願聞。 子大夫講之熟矣, 其酌古今之宜, 爲永久之規, 悉心以對。","방목, 연구서(51면), 실록",http://sillok.history.go.kr/id/kda_11704017_001,1435년_식년시대과_전시,대과,,식년시,전시,,1435.0,4.0,17.0,1435-03-10,을묘,경진,임오,乙卯,庚辰,壬午,False
1436년_중시_문제,策,,化民之政御戎之策,"王若曰: ""帝王爲治之道雖同, 而爲政之方非一, 要皆厚倫成俗、制寇安民而已。 若稽唐、虞, 命契而敷五敎, 命禹而征三苗。 當是時, 黎民於變, 比屋可封, 而有苗梗化, 干羽之舞, 七旬乃格。 舜之文德, 豈班師而始敷歟? 三代迭興, 文質損益, 代各有治, 其詳有可言者歟? 可行於今日者, 何事歟? 大小宗之法, 所以尊祖宗之義也; 鄕飮酒之禮, 所以明長幼之序也。 射以觀德, 投壺以治心。 周家之治, 煥乎有文, 後世莫及者, 用此道也。 自周以前, 亦有行之者歟? 其所以致雍熙泰和之治者, 何道歟? 薄伐__, 詩人美之; 會戎于潛, 《春秋》譏之, 聖人待夷狄之道可見也已。 庸、蜀、羌、_與會於孟津。 淮夷、西戎, 雜處於東郊, 何歟? 降及後世, 曰漢曰晋, 以_于宋, 化民之政、御戎之策, 孰得而孰失歟? 恭惟我太祖受天景命, 太宗嗣受鴻業, 文昭武烈, 無讓古昔。 予以(諒)〔_〕 德, _承丕基, 夙夜憂勤。 罔敢或遑, 凡所施爲, 仰惟前代時若。 何以使人知尊祖敬宗而宗, 子之法立? 何以使人知長幼之序, 而鄕飮之禮行? 射者, 六藝之一, 而視爲武士之事, 若之何, 則射義復明。 投壺, 治身之具, 而徒爲豪俠之_, 若之何, 則擁矢合禮, 而賓主交敬歟? 我國南隣島夷, 北連野人, 制禦之方、撫綏之策, 固當熟慮, 而審處之。 玆者野人願居塞內, 島夷來處海濱, 若許其請, 則有違《春秋》謹嚴之義, 拒而不納, 則有虧王者無外之仁, 將何而可? 子大夫博通古今, 於此數者, 講之熟矣。 其各悉心以對, 予將大用焉。","방목, 연구서(54면), 실록",http://sillok.history.go.kr/id/kda_11804009_001,1436년_중시,대과,,중시,전시,,1436.0,4.0,9.0,1436-03-14,병진,임진,경진,丙辰,壬辰,庚辰,False
1436년_별시대과_문제,策,,化民之政御戎之策,"王若曰: ""帝王爲治之道雖同, 而爲政之方非一, 要皆厚倫成俗、制寇安民而已。 若稽唐、虞, 命契而敷五敎, 命禹而征三苗。 當是時, 黎民於變, 比屋可封, 而有苗梗化, 干羽之舞, 七旬乃格。 舜之文德, 豈班師而始敷歟? 三代迭興, 文質損益, 代各有治, 其詳有可言者歟? 可行於今日者, 何事歟? 大小宗之法, 所以尊祖宗之義也; 鄕飮酒之禮, 所以明長幼之序也。 射以觀德, 投壺以治心。 周家之治, 煥乎有文, 後世莫及者, 用此道也。 自周以前, 亦有行之者歟? 其所以致雍熙泰和之治者, 何道歟? 薄伐__, 詩人美之; 會戎于潛, 《春秋》譏之, 聖人待夷狄之道可見也已。 庸、蜀、羌、_與會於孟津。 淮夷、西戎, 雜處於東郊, 何歟? 降及後世, 曰漢曰晋, 以_于宋, 化民之政、御戎之策, 孰得而孰失歟? 恭惟我太祖受天景命, 太宗嗣受鴻業, 文昭武烈, 無讓古昔。 予以(諒)〔_〕 德, _承丕基, 夙夜憂勤。 罔敢或遑, 凡所施爲, 仰惟前代時若。 何以使人知尊祖敬宗而宗, 子之法立? 何以使人知長幼之序, 而鄕飮之禮行? 射者, 六藝之一, 而視爲武士之事, 若之何, 則射義復明。 投壺, 治身之具, 而徒爲豪俠之_, 若之何, 則擁矢合禮, 而賓主交敬歟? 我國南隣島夷, 北連野人, 制禦之方、撫綏之策, 固當熟慮, 而審處之。 玆者野人願居塞內, 島夷來處海濱, 若許其請, 則有違《春秋》謹嚴之義, 拒而不納, 則有虧王者無外之仁, 將何而可? 子大夫博通古今, 於此數者, 講之熟矣。 其各悉心以對, 予將大用焉。","방목, 연구서(53면), 실록",http://sillok.history.go.kr/id/kda_11804009_001,1436년_별시대과,대과,,별시,전시,,1436.0,4.0,9.0,1436-03-14,병진,임진,경진,丙辰,壬辰,庚辰,False
1438년_식년시대과_전시_문제,策,,王政損益,王若曰。帝王之政。因時損益。二帝三王。其所損益何事歟。漢唐以下損益之事。孰爲可取歟。夫有田有民。所以養廉恥也。吾東方之有奴婢。昉於何代歟。今之士大夫家有奴婢。故妻子免_養之勞。上下有尊卑之分。以成禮俗。其關於世道可謂至矣。然奴婢亦天民也。其可世爲賤役乎。多者或至千百。是不可定限乎。漢有奴婢定限之制。其詳可得而聞歟。高麗盛時。法制悉備。其無奴婢定限之制乎。或曰。定限則人之貴賤有時。子孫蕃寡亦異。而奴婢生育盛衰不同。終有不均之嘆。勢難定限矣。何以處之乎。古者文武職事。各有職分之田。今之科田。不論時散。何所取法歟。名爲科田而多寡不均。依古職田之制。代其職者食其入可乎。或曰。職田之制。於當官者可矣。其曾有功勞而不幸閒散。未免口腹之憂。至於恤養守信之田。亦不可廢。將何道以處之乎。夫巡狩之制。帝王之盛事也。舜五載一巡狩。周十二年一巡狩。疏數煩簡之不同。何歟。蒐狩所以講武事。不可廢也。今雖五六日之行。不能無弊。其故何歟。虞周巡狩之意。可復行於今日乎。古之帝王。不一其都。以相往來。其意何歟。堯舜之都。可得而聞其詳歟。周有天下。旣都鎬京。又何遷鼎於洛邑乎。漢唐之幷建兩都。其意安在。高麗旣都松都。又定都平壤。乃曰。子孫毋忘平壤。其意又何歟。我太祖建都漢陽。全意于玆。不顧其他以復古者_建之意。其術安在。義倉之設。將以救民也。比因旱乾。民罹飢饉。義倉之粟。未能周急。其故何歟。朱子社倉之制。可得而聞其詳歟。版籍不明。人民離散。社倉之制。似難擧行。若何以復朱子之遺意。以建社倉於閭里乎。凡此數者。皆今日可言之事也。子大夫明古而識今。知常而變通。悉心以對。,"방목, 연구서(54면), 실록",http://db.itkc.or.kr/inLink?DCI=ITKC_MO_0049A_0010_020_0040_2003_A008_XML,1438년_식년시대과_전시,대과,,식년시,전시,,1438.0,4.0,11.0,1438-03-08,무오,병진,임진,戊午,丙辰,壬辰,False
1439년_별시대과_전시_문제,策,,理學,"嘗觀六籍之文, 其義往往似有__, 予竊疑焉。 《易》曰: ""作《易》者, 其有憂患乎?"" 又曰: ""樂天知命, 故不憂。"" 其言之相戾, 何歟? 《書》稱文王曰: ""不遑暇食, 用咸和萬民。"" 稱武王曰: ""垂拱而天下治。"" 其所以爲治之不同, 何也? 《詩》曰: ""昊天曰明, 及爾出王。"", 則天非冥冥而難知也。 又曰: ""上天之載, 無聲無臭。"", 則天不可得而測也, 亦將有說乎? 子大夫講之熟矣, 其各詳辨以對, 予將親覽焉。","방목, 연구서(57면), 실록",http://sillok.history.go.kr/id/kda_12108020_001,1439년_별시대과_전시,대과,,별시,전시,,1439.0,8.0,20.0,1439-07-02,기미,임신,무신,己未,壬申,戊申,False
