question_id,category,abstract,content,abstract_ko,abstract_en,content_ko,content_en
Q527f4bec1455,策,時務知人任人,"人君之職, 莫難於知人, 尤莫難於任人。 其所以知人任人之法, 可得而聞歟? 三公論道, 六卿分職, 《周官》之遺意, 而今朝廷之盛制也。 若之何則能盡其道, 而能盡其職歟? 臺諫之設, 欲其直言正論, 而繩愆糾繆也。 往往以偏見之說, 期於必從。 欲循從諫之名, 則必至於害義, 欲加失言之責, 則必以爲拒諫。 若之何則偏見者不雜, 而正論日聞歟? 學校非不勸也, 而記誦詞章之習猶在, 眞知實踐者蓋寡。 何以使敎學俱明而人材輩出歟? 民生非不厚也, 而水旱之災屢作, 閭閻之愁嘆相仍, 何以使雨暘時若, 而家給人足歟? 伊欲能辨於任人之前, 勿疑於任人之後, 群賢盡力, 庶官無曠, 以享天心, 以底隆平之治, 其術安在? 陳之無隱。",시대의 상황을 알고 인재를 알아보아 적재적소에 등용하는 것,Know and appoint the right people according to the needs of the times,"군주의 직분 중에 사람을 알아보는 것보다 어려운 것이 없고, 특히 인재를 등용하는 것보다 어려운 것이 없습니다. 사람을 알아보고 등용하는 방법을 들을 수 있겠습니까? 삼공이 도를 논하고 육경이 직분을 나누는 것이 주관의 남겨진 뜻이며, 지금 조정의 성대한 제도입니다. 어떻게 해야 그 도를 다하고 그 직분을 다할 수 있겠습니까? 대간을 설치한 것은 바른 말과 올바른 논의를 하여 잘못을 바로잡기를 바라서입니다. 往往 편견에 따른 말로써 반드시 따르기를 기대합니다. 간언을 따르는 이름을 좇으려 하면 반드시 의리를 해치게 되고, 잘못된 말의 책임을 묻고자 하면 반드시 간언을 거부한다 할 것입니다. 어떻게 해야 편견 있는 자가 섞이지 않고 바른 논의가 날마다 들리겠습니까? 학교가 권장하지 않는 것은 아니나, 기록과 송독, 사장의 습관이 여전히 있어 참된 앎과 실천하는 자가 대개 적습니다. 어떻게 해야 교육과 학문이 모두 밝아져서 인재가 잇달아 나오겠습니까? 백성의 생활이 넉넉하지 않은 것은 아니나, 수재와 한재의 재앙이 자주 일어나고 백성들의 근심과 탄식이 이어지니, 어떻게 해야 비와 햇볕이 때맞춰 내려 집집마다 넉넉하고 사람마다 풍족하겠습니까? 인재를 등용하기 전에 분별할 수 있고, 등용한 후에 의심하지 않아, 현명한 이들이 힘을 다하고 모든 관리가 게으르지 않아, 천심을 누리고 태평성대의 다스림에 이르게 하는 그 방법이 어디에 있습니까? 숨김없이 말씀해 주십시오.","Among the duties of a ruler, none is more difficult than knowing people, and especially none is more difficult than appointing people. Can one learn the methods of knowing and appointing people? The three highest ministers discuss governance, the six ministers divide their duties - this is the remaining wisdom of the Zhou Dynasty's official system and today's court's grand institution. How can one fully realize these principles and fulfill these duties? The censorate was established to encourage straightforward words and righteous discourse, and to correct errors and rectify faults. Often, biased opinions seek absolute compliance. If one tries to maintain a reputation for accepting criticism, it will surely harm righteousness; if one tries to punish wrong speech, it will be seen as rejecting criticism. How can biased views be filtered out while right discourse is heard daily? Though schools are not lacking in encouragement, the habit of memorizing texts and verses still persists, while those with true knowledge and practical experience are few. How can we make both teaching and learning enlightened, producing talented people in succession? Though the people's livelihood is not poor, floods and droughts occur repeatedly, and the common people's sighs of sorrow continue. How can we make rain and sunshine come in due season, ensuring every family has enough and everyone is satisfied? How can we discern before appointing people and avoid doubts after appointing them? How can we make worthy people exert their full effort, leave no official post vacant, earn Heaven's favor, and achieve supreme peace and order - where lies the method? Please explain without concealment."
Qc142993f7fec,,,,,,,
Q27ca998183ec,策,忠孝,"王若曰：蓋爲臣之道, 在於盡忠, 爲子之職, 在於盡孝, 若之何則能盡其忠而義於家邦, 能盡其孝而友于兄弟歟？ 世子, 君之嫡長, 國之儲副, 臣子之責具焉. 忠孝之道, 在所當盡, 三代盛時, _養之法, 可得聞其詳歟？ 自漢以來, 歷代皆有世子, 其有可法可戒者歟? 輔臣, 君之股肱, 國之柱石, 安危之任, 係焉. 忠義之道, 亦所當盡, 三代盛時, 任用之道, 亦可得而聞其詳歟？ 自漢以來, 歷代皆有輔臣其亦不有可戒可法者歟? 予以否德托于臣民之上, 夙夜祗懼思所以盡君道, 伊欲使爲臣者, 皆盡其忠義, 爲子者, 皆盡其孝友, _陽和而風雨時, 治_明而習俗美, 其道何由? 諸子學通古今, 願聞其說, 陳之無隱.",충효,Loyalty and filial piety,"왕이 말씀하시기를: ""신하된 도리는 충성을 다하는 데 있고, 자식된 직분은 효도를 다하는 데 있다. 어떻게 해야 충성을 다하여 나라에 의롭고, 효도를 다하여 형제간에 우애롭게 할 수 있겠는가? 세자는 임금의 적장자요, 나라의 후계자로서 신하와 자식의 책임을 모두 지니고 있다. 충효의 도리는 마땅히 다해야 하는 바인데, 삼대 성세의 교육법에 대해 자세히 들을 수 있겠는가? 한나라 이래로 역대로 세자가 있었는데, 본받을 만한 것과 경계할 만한 것이 있는가? 보좌하는 신하는 임금의 손발이요, 나라의 기둥으로서 안위의 책임이 달려있다. 충의의 도리 또한 마땅히 다해야 하는데, 삼대 성세의 임용 방법에 대해서도 자세히 들을 수 있겠는가? 한나라 이래로 역대로 보좌하는 신하가 있었는데, 경계하고 본받을 만한 것이 없지 않았을 것이다. 내가 부덕하나 신민의 위에 있어 밤낮으로 두려워하며 군도를 다하고자 생각하노니, 신하된 자는 모두 충의를 다하고, 자식된 자는 모두 효우를 다하여, 양기가 화합하고 비바람이 때맞추어 오며, 정치가 밝고 풍속이 아름답게 되는 그 도리가 어디에 있겠는가? 제공들은 고금에 통달하였으니, 그 설명을 듣고자 하노니 숨김없이 진술하라.""","The king said: ""The way of being a subject lies in complete loyalty, and the duty of being a son lies in complete filial piety. How can one fulfill their loyalty to benefit both family and country, and fulfill their filial piety while maintaining brotherly harmony? The crown prince, being the legitimate eldest son of the ruler and heir to the nation, bears both the responsibilities of subject and son. The ways of loyalty and filial piety must be fulfilled. In the prosperous times of the Three Dynasties, can we learn the details of their methods of nurturing? Since the Han Dynasty, there have been crown princes throughout the ages - are there examples to follow or warnings to heed? Minister-advisors are the ruler's arms and legs, the pillars of the state, bearing responsibility for its security. The way of loyalty and righteousness must also be fulfilled. Can we learn the details of how officials were appointed during the Three Dynasties? Since the Han Dynasty, there have been minister-advisors throughout the ages - are there not examples to follow or avoid? Despite my inadequate virtue, I am entrusted above my subjects and people, and day and night I cautiously contemplate how to fulfill the way of rulership. I wish for all subjects to fulfill their loyalty and righteousness, and all sons to fulfill their filial piety and brotherly love. When gentle harmony prevails and weather is timely, when governance is clear and customs are beautiful - by what path is this achieved? You scholars who comprehend both ancient and modern times, I wish to hear your explanations - present them without concealment."""
Q0f0e5506009b,策,忠孝,"王若曰：蓋爲臣之道, 在於盡忠, 爲子之職, 在於盡孝, 若之何則能盡其忠而義於家邦, 能盡其孝而友于兄弟歟？ 世子, 君之嫡長, 國之儲副, 臣子之責具焉. 忠孝之道, 在所當盡, 三代盛時, _養之法, 可得聞其詳歟？ 自漢以來, 歷代皆有世子, 其有可法可戒者歟? 輔臣, 君之股肱, 國之柱石, 安危之任, 係焉. 忠義之道, 亦所當盡, 三代盛時, 任用之道, 亦可得而聞其詳歟？ 自漢以來, 歷代皆有輔臣其亦不有可戒可法者歟? 予以否德托于臣民之上, 夙夜祗懼思所以盡君道, 伊欲使爲臣者, 皆盡其忠義, 爲子者, 皆盡其孝友, _陽和而風雨時, 治_明而習俗美, 其道何由? 諸子學通古今, 願聞其說, 陳之無隱.",충효,Loyalty and filial piety,"""왕이 말씀하시길: 신하의 도리는 충성을 다하는 것이고, 자식의 직분은 효도를 다하는 것이니, 어떻게 해야 그 충성을 다하여 나라에 의롭게 하고, 그 효도를 다하여 형제간에 우애롭게 할 수 있겠는가? 세자는 임금의 적장자요, 나라의 후계자로서 신하와 자식의 책임을 모두 지니고 있다. 충효의 도리는 마땅히 다해야 하는 바인데, 삼대 성세의 교육 법도에 대해 자세히 들을 수 있겠는가? 한나라 이래로 역대로 모두 세자가 있었는데, 본받을 만한 것과 경계할 만한 것이 있는가? 보좌하는 신하는 임금의 팔다리요, 나라의 기둥이니, 안위의 책임이 거기에 달려있다. 충의의 도리 또한 마땅히 다해야 하는데, 삼대 성세의 임용 방도에 대해서도 자세히 들을 수 있겠는가? 한나라 이래로 역대로 보좌하는 신하가 있었는데, 경계하고 본받을 만한 것이 없지 않았는가? 내가 부덕하나 신민의 위에 있어 밤낮으로 두려워하며 군도를 다하고자 생각하니, 신하된 자는 모두 그 충의를 다하고, 자식된 자는 모두 그 효도와 우애를 다하여, 양기가 화하고 비바람이 때맞추어 오며, 정치가 밝고 풍속이 아름답게 되는, 그 도는 어디에서 비롯되는가? 제공들은 학문이 고금에 통하니, 그 설명을 듣고자 하노니, 숨김없이 말하라.""","The king said: ""The way of being a minister lies in being completely loyal, and the duty of being a son lies in being completely filial. How can one fulfill their loyalty and righteousness to family and country, and fulfill their filial piety while maintaining brotherhood? The crown prince, being the legitimate eldest son of the ruler and the heir to the nation, bears both the responsibilities of minister and son. The way of loyalty and filial piety must be fulfilled. In the prosperous times of the Three Dynasties, can we learn the details of their methods of nurturing? Since the Han Dynasty, there have been crown princes in every era - are there examples to follow or warnings to heed? Supporting ministers are the arms and legs of the ruler, the pillars of the state, and bear the responsibility for its safety or peril. The way of loyalty and righteousness must also be fulfilled. Can we learn the details of how officials were appointed during the prosperous times of the Three Dynasties? Since the Han Dynasty, there have been supporting ministers in every era - are there not examples to follow or warnings to heed? Despite my inadequate virtue, I am placed above my ministers and people, and day and night I cautiously contemplate how to fulfill the way of the ruler. I wish for all ministers to fulfill their loyalty and righteousness, and for all sons to fulfill their filial piety and brotherhood. For harmony to prevail and weather to be timely, for governance to be clear and customs to be beautiful - by what way can this be achieved? You scholars who understand both ancient and modern times, I wish to hear your explanations - present them without concealment."""
Q9be52e0cc456,,,,,,,
Qd60cf04b7839,,,,,,,
Qc1d2441199b5,,,,,,,
Qd109a0105c69,策,,,,,,
Qe7e4ba303e02,,,,,,,
Q068c4711e873,策,務農_禮議_城郭_水軍,,농사를 힘씀_예법을 논의함_성과 성벽_수군,"Agricultural Affairs, Ceremonial Protocols, Fortifications, Naval Forces",,
Q1232cd4e7a2e,,,,,,,
Qa929aee9bdb0,策,天道感應之理,"人事感於下, 天道應於上, 此古今自然之理也。 若稽經史, 或有其應, 或無其應, 其所以然之故, 可得而聞歟? 鳳來儀、海不波、寶鼎出, 皆瑞也。 九年水、七年旱、__災, 皆異也。 是皆有感以致歟? 無感而自致歟? 蒼麟、白鹿、天書、芝草, 可疑之祥也。 宋眞則幾致太平, 石趙則終以不振。 事同而盛衰之異何也? 予自嗣位以來, 仰思太祖、太宗緖業之重、持守之艱, 庶幾萬一, 夙夜孜孜者, 蓋有年于玆矣。 然而昧於天人之理, 施爲之際, 未得其宜。 近年水旱相仍, 逮于今年, 饑饉_臻, 百姓流散, 平安、江原二道尤甚。 其所以致此者何故? 將五事之失歟? 抑敎條之戾歟? 豈有司之奉行, 徒爲文具, 無誠心愛民歟? 無奈民有所怨, 予不及聞歟? 變殄召和, 其道何由? 講求荒政, 發倉賑民, 而民未免菜色何也? 使民不啼飢, 野無遺_, 其術安在? 平安、咸吉隣於野人, 屢有警報, 兩道所儲, 若_於救荒, 脫有不虞, 其將何以備糧餉? 《經》曰: ""致中和, 天地位, 萬物育。"" 盡斯道, 災異可消, 泰和可期歟? 子大夫通經術、識治體, 以待可言之日久矣。 其悉心以對, 予將親覽焉。",하늘의 도는 감응하는 이치이다,The principle of heaven's response to human conduct,"백성의 일이 아래에서 느껴지면 하늘의 도가 위에서 응하니, 이는 예나 지금이나 자연의 이치입니다. 경전과 역사를 살펴보면 응한 것도 있고 응하지 않은 것도 있는데, 그렇게 된 까닭을 들을 수 있겠습니까? 봉황이 오고, 바다가 잔잔하고, 보배로운 솥이 나타나는 것은 모두 상서로운 징조입니다. 9년 홍수, 7년 가뭄, 재해는 모두 이변입니다. 이것들은 모두 감응이 있어서 일어난 것입니까? 감응 없이 저절로 일어난 것입니까? 푸른 기린, 흰 사슴, 하늘의 글, 영지는 의심스러운 상서입니다. 송진은 태평을 거의 이루었으나, 석조는 끝내 일어나지 못했습니다. 같은 일인데 흥망이 다른 것은 무엇 때문입니까? 내가 왕위를 계승한 이래로 태조, 태종의 무거운 기업과 지키기 어려운 것을 우러러 생각하며, 만분의 일이라도 이루고자 밤낮으로 부지런히 한 지가 이미 여러 해가 되었습니다. 그러나 천인의 이치에 어둡고 시행하는 데 있어 마땅함을 얻지 못했습니다. 근년에 홍수와 가뭄이 거듭되어 올해에 이르러 기근이 심해지고 백성이 흩어졌으며, 평안도와 강원도 두 도가 특히 심합니다. 이렇게 된 까닭이 무엇입니까? 오사를 잃은 것입니까? 혹은 교조에 어긋난 것입니까? 혹시 관리들이 법을 집행함에 있어 문서상으로만 할 뿐 진심으로 백성을 사랑하지 않은 것입니까? 백성의 원망을 내가 듣지 못한 것입니까? 재변을 없애고 화합을 부르는 길은 무엇입니까? 흉년 정책을 강구하고 창고를 열어 백성을 구제했는데도 백성이 굶주림을 면치 못하는 것은 무엇 때문입니까? 백성이 굶주림을 울지 않게 하고 들에 버려진 이가 없게 하는 방법은 어디에 있습니까? 평안도와 함경도가 야인과 이웃해 있어 자주 경보가 있는데, 두 도의 저장물자를 기근 구제에 써버리면, 만약 뜻밖의 일이 있을 때 군량미를 어떻게 마련하겠습니까? 경전에 이르기를 ""중화를 이루면 천지가 자리잡히고 만물이 자란다""고 했습니다. 이 도를 다하면 재변을 없애고 태평을 기대할 수 있겠습니까?","When human affairs are felt below, heaven's way responds above - this is the natural principle throughout ancient and modern times. Looking through classics and histories, sometimes there are responses, sometimes there aren't. Can the reason for this be understood? Phoenix arrivals, calm seas, and emergence of precious tripods are all auspicious signs. Nine years of floods, seven years of drought, and disasters are all anomalies. Do these all occur due to stimuli, or do they happen spontaneously? Azure unicorns, white deer, heavenly books, and magical herbs are questionable omens. Song Zhenze nearly achieved great peace, while Shi Zhao ultimately failed to prosper. Why such different outcomes for similar circumstances? Since ascending to the throne, I've contemplated the weight of Taejo and Taejong's legacy and the difficulty of maintaining it, striving day and night to achieve even a fraction of their success for many years now. However, being unclear about the principles between heaven and humans, my actions have not been appropriate. In recent years, floods and droughts have alternated, and this year brings severe famine with people dispersing, especially in Pyongan and Gangwon provinces. What caused this? Is it failure in the five matters? Or deviation from teachings? Perhaps officials are merely going through motions without sincere care for people? Or are people's grievances simply not reaching my ears? How can we eliminate calamities and bring harmony? Despite implementing famine policies and distributing granary supplies, why do people still look hungry? How can we prevent hunger and ensure no one is left destitute? Pyongan and Hamgyong provinces border barbarians and receive frequent warnings. If their stored supplies are used for famine relief, how will we fund defense in case of emergency? The Classic says: ""Achieve balance and harmony, heaven and earth take their positions, and all things flourish."" Can disasters be eliminated and great harmony be expected by fulfilling this way? You ministers, well-versed in classics and governance, have long waited to speak. Please respond thoughtfully, and I shall personally review your answers."
