,id,name,year,writer,sort,description,grade,rank,above,height,width,provider,원소장처,webResourceURL,reference
,S17350724SS1,1735년_식년_생원시_복시_안극효(安克孝)_시권,1735,안극효(安克孝),소과,1735년 식년 생원시 복시에서 안극효(安克孝)가 작성한 답안지,次下,三之二十七,,69.5,194,한국고문서자료관,남원 안터 순흥안씨 사제당 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1735.0000-20101008.B067a_098_00053_XXX,
,S17401003SS111,1740년_증광_진사시_복시_정홍순(鄭弘淳)_시권,1740,정홍순(鄭弘淳),소과,1740년 증광 진사시 복시에서 정홍순(鄭弘淳)이 작성한 답안지,三上,一之四,,73,22,한국고문서자료관,안성 보체 동래정씨 정홍순 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1740.0000-20170801.C0601_002_00334_XXX,
,S17400819SF111,1740년_증광_진사시_초시_정홍순(鄭弘淳)_시권,1740,정홍순(鄭弘淳),소과,1740년 증광 진사시 초시에서 정홍순(鄭弘淳)이 작성한 답안지,更,三之四十四,,70.4,13.9,한국고문서자료관,안성 보체 동래정씨 정홍순 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1740.0000-20170801.C0601_002_00336_XXX,
,S17411112BT1,1741년_식년_문과_전시_안극효(安克孝)_시권,1741,안극효(安克孝),대과,1741년 식년 문과 전시에서 안극효(安克孝)가 작성한 답안지,미상,一之一,,65,260.5,한국고문서자료관,남원 안터 순흥안씨 사제당 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1741.0000-20101008.B067a_098_00055_XXX,
,SE17440000SF1001,1744년_식년_진사시_초시_손응구(孫應九)_시권,1744,손응구(孫應九),소과,1744년 식년 진사시 초시에서 손응구(孫應九)가 작성한 답안지,更,三之三十三,,66.9,204.5,한국고문서자료관,경주 양동 경주손씨 송첨 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1744.0000-20180108.C0603_002_01239_XXX,
,연도미상,0000년_진사시_이동양(李東陽)_시권,미상,이동양(李東陽),소과,0000년 진사시에서 이동양(李東陽)이 작성한 답안지,次下,三之一百四,,146.7,96.8,한국고문서자료관,칠곡 석전 광주이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1745.0000-20101008.B063a_092_00393_XXX,"이미지가 선명하지 않아 응시연령이 23세인지, 33세인지 판독 불가. 고문서자료관에는 작성연도를 1745년이라고 하였음."
,S17450920BT1,1745년_정시_문과_전시_정홍순(鄭弘淳)_시권,1745,정홍순(鄭弘淳),대과,1745년 정시 문과 전시에서 정홍순(鄭弘淳)이 작성한 답안지,미상,三之二,,73.7,13.5,한국고문서자료관,안성 보체 동래정씨 정홍순 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1745.0000-20170801.C0601_002_00338_XXX,
,S17500318BT1,1750년_식년_문과_전시_황덕윤(黃德潤)_시권,1750,황덕윤(黃德潤),대과,1750년 식년 문과 전시에서 황덕윤(黃德潤)이 작성한 답안지,미상,三之二十六,,40,628,한국고문서자료관,부여·강화·영주 창원황씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1750.0000-20101008.B008a_009_01058_XXX,
,SE17540000SF3001,1754년_식년_생원시_초시_손응구(孫應九)_시권,1754,손응구(孫應九),소과,1754년 식년 생원시 초시에서 손응구(孫應九)가 작성한 답안지,次中,三之十二,,68.2,210.8,한국고문서자료관,경주 양동 경주손씨 송첨 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1754.0000-20180108.C0603_002_01240_XXX,
,연도미상,0000년_생원시_신한로(申漢老)_시권,미상,신한로(申漢老),소과,0000년 생원시에서 신한로(申漢老)가 작성한 답안지,次下,三之二,,73,203,한국고문서자료관,의성 아주신씨 오봉 가문,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1760.0000-20101008.B052b_077_00228_XXX,이미지 판독 불가. 고문서자료관에는 작성연도를 1760년이라고 하였음.
,SE176600001,1766년_승보시_김옥(金𪣡)_시권,1766,김옥(金𪣡),,1766년 승보시에서 김옥(金𪣡)이 작성한 답안지,미상,미상,,152,93,한국고문서자료관,부안 우반 부안김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1766.0000-20101008.B002a_002_00607_XXX,"1766년 승보시 복시 입격첩이 있는 것으로 볼 때, 해당 승보시의 시권으로 추정됨. 그런데 1768년 진사시 사마방목에 김옥의 이름 위에 두주(頭注)로 '陞補'가 아니라 '都會'라고 쓰여 있음."
,SE176600002,1766년_승보시_김옥(金𪣡)_시권,1766,김옥(金𪣡),,1766년 승보시에서 김옥(金𪣡)이 작성한 답안지,미상,미상,,153,91,한국고문서자료관,부안 우반 부안김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1766.0000-20101008.B002a_002_00608_XXX,"1766년 승보시 복시 입격첩이 있는 것으로 볼 때, 해당 승보시의 시권으로 추정됨. 그런데 1768년 진사시 사마방목에 김옥의 이름 위에 두주(頭注)로 '陞補'가 아니라 '都會'라고 쓰여 있음."
,,,,,,,,,,,,,,,
변은미,SS17660000,1766년_김옥(金𪣡)_시권,1766,김옥(金𪣡),,1766년에 김옥(金𪣡)이 작성한 답안지,미상,미상,,153,92,한국고문서자료관,부안 우반 부안김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1766.0000-20101008.B002a_002_00609_XXX,
,S17670821SF111,1767년_식년_진사시_초시_이홍원(李弘源)_시권,1767,이홍원(李弘源),소과,1767년 식년시 소과 초시에서 이홍원(李弘源)이 작성한 답안지,更,三之十七,,69,207,한국고문서자료관,제천 한수 연안이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1767.1111-20101008.B035a_055_00365_XXX,
,S17670822SF311,1767년_식년_생원시_초시_이홍원(李弘源)_시권,1767,이홍원(李弘源),소과,1767년 식년시 소과 초시에서 이홍원(李弘源)이 작성한 답안지,更,三之七十六,,69,203,한국고문서자료관,제천 한수 연안이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1767.1111-20101008.B035a_055_00366_XXX,
,S17680211SS311,1768년_식년_생원시_복시_이홍원(李弘源)_시권,1768,이홍원(李弘源),소과,1768년 식년시 소과 복시에서 이홍원(李弘源)이 작성한 답안지,미상,二之十六,,69,185,한국고문서자료관,제천 한수 연안이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1768.1111-20101008.B035a_055_00367_XXX,
,S17680310BT,1768년_식년_문과_전시_강석귀(姜碩龜)_시권,1768,강석귀(姜碩龜),대과,1768년 식년시 대과 전시에서 강석귀(姜碩龜)가 작성한 답안지,미상,二之五,,69.2,250.5,한국고문서자료관,김천 진주강씨 학암 강석귀 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1768.0000-20160628.C0801_002_00036_XXX,
,SS17730000,1773년_이홍원(李弘源)_시권,1773,이홍원(李弘源),소과,1773년에 이홍원(李弘源)이 작성한 답안지,미상,二之二十二,,58,239,한국고문서자료관,제천 한수 연안이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1773.1111-20101008.B035a_055_00368_XXX,
,S17741017SF312,1774년_증광_생원시_초시_정동교(鄭東敎)_시권,1774,정동교(鄭東敎),소과,1774년 증광시 소과 초시에서 정동교(鄭東敎)가 작성한 답안지,次下,二之八,,66.5,24,한국고문서자료관,안성 보체 동래정씨 정홍순 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1774.0000-20170801.C0601_002_00340_XXX,
,SS17760000,1776년_정동교(鄭東敎)_시권,1776,정동교(鄭東敎),소과,1776년에 정동교(鄭東敎)가 작성한 답안지,次下,三之十九,,69,24.3,한국고문서자료관,안성 보체 동래정씨 정홍순 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1776.0000-20170801.C0601_002_00342_XXX,
,SS17770000,1777년_이진택(李鎭宅)_시권,1777,이진택(李鎭宅),,1777년에 이진택(李鎭宅)이 작성한 답안지,미상,미상,,68,72,한국고문서자료관,경주 소정 경주이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1777.0000-20101008.B041a_062_00446_XXX,
,S17770321SS121,1777년_증광_진사시_복시_김이익(金履翼)_시권,1777,김이익(金履翼),소과,1777년 증광시 소과 복시에서 김이익(金履翼)이 작성한 답안지,次下,三之六,,69.4,204,한국고문서자료관,양근 안동김씨 노가재 후손가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1777.0000-20101008.B042b_064_00126_XXX,
,S17770212SF322,1777년_증광_생원시_초시_김휘주(金彙柱)_시권,1776,김휘주(金彙柱),소과,1777년 증광시 소과 초시에서 김휘주(金彙柱)가 작성한 답안지,次下,三之五十六,,68,196.2,한국고문서자료관,서산 대교 경주김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1777.0000-20101008.B060d_086_00801_XXX,
,S17790911SF111,1779년_식년_진사시_초시_정동교(鄭東敎)_시권,1779,정동교(鄭東敎),소과,1779년 식년시 소과 초시에서정동교(鄭東敎)가 작성한 답안지,次下,三之三十一,,69,32.2,한국고문서자료관,안성 보체 동래정씨 정홍순 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1779.0000-20170801.C0601_002_00344_XXX,
,SE17790911SF,(향시)1779년_식년_진사시_초시_이의수(李宜秀)_시권,1779,이의수(李宜秀),소과,1779년 식년시 소과 초시에서 이의수(李宜秀)가 작성한 답안지(향시 추정),次中上,三之十三,,66,191,한국고문서자료관,안동 법흥 고성이씨 임청각,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1780.0000-20101008.B032a_049_00288_XXX,
,S17800210SS121,1780년_식년_진사시_복시_하급(河汲)_시권,1780,하급(河汲),소과,1780년 식년시 소과 복시에서 하급(河汲)이 작성한 답안지,미상,三之四十一,,72,17,한국고문서자료관,진주 운문 진양하씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1780.0000-20101008.B037a_057_00321_XXX,
,SS17800000,1780년_이진택(李鎭宅)_시권,1780,이진택(李鎭宅),대과,1780년에 이진택(李鎭宅)이 작성한 답안지,미상,二之三,,40.5,468,한국고문서자료관,경주 소정 경주이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1780.0000-20101008.B041a_062_00448_XXX,
,S17800316BT,1780년_식년_문과_전시_이진택(李鎭宅)_시권,1780,이진택(李鎭宅),대과,1780년 식년시 대과 전시에서 이진택(李鎭宅)이 작성한 답안지,미상,三之二十一,,64,28.5,한국고문서자료관,경주 소정 경주이씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1780.0000-20101008.B041a_062_00449_XXX,
,S17800210SS111,1780년_식년_진사시_복시_정동교(鄭東敎)_시권,1780,정동교(鄭東敎),소과,1780년 식년시 소과 복시에서 정동교(鄭東敎)가 작성한 답안지,미상,三之四,,66.7,23.5,한국고문서자료관,안성 보체 동래정씨 정홍순 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1780.0000-20170801.C0601_002_00346_XXX,
,S17800212SS312,1780년_식년_생원시_복시_손국제(孫國濟)_시권,1780,손국제(孫國濟),소과,1780년 식년시 소과 복시에서 손국제(孫國濟)가 작성한 답안지,次下,三之卄三,,67.8,198.9,한국고문서자료관,경주 양동 경주손씨 송첨 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1780.0000-20180108.C0603_002_01241_XXX,
,SS17830000,1783년_김진석(金晉錫)_시권,1783,김진석(金晉錫),,,미상,미상,,97,58,한국고문서자료관,부안 우반 부안김씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1783.0000-20101008.B002a_002_00621_XXX,
,S17830404SS312,1783년_증광_생원시_복시_최이석(崔頤錫)_시권,1783,최이석(崔頤錫),소과,1783년 증광시 소과 복시에서 최이석(崔頤錫)이 작성한 답안지,次下,三之五十二,,69.5,189,한국고문서자료관,남원·구례 삭녕최씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1783.0000-20101008.B049a_072_00497_XXX,
,SE17830223SF,(향시)1783년_증광_생원시_초시_최이석(崔頤錫)_시권,1783,최이석(崔頤錫),소과,1783년 증광시 소과 초시에서 최이석(崔頤錫)이 작성한 답안지(향시 추정),更,미상,,68,180,한국고문서자료관,남원·구례 삭녕최씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1783.0000-20101008.B049a_072_00498_XXX,
,SS17830000,1783년_이정유(李挺儒)_시권,1783,이정유(李挺儒),소과,1783년에 이정유(李挺儒)가 작성한 답안지,三下,미상,,72.2,24.7,한국고문서자료관,상주 연안이씨 이만부 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1783.0000-20101008.B069a_A01_00078_XXX,
,,,,,,,,,,,,,,,
3주차,SS17530000,1753년_박태갑(朴台甲)_시권,1753,박태갑(朴台甲),,1753년 박태갑이 작성한 답안지(나이로 시험연대 수정),미상,三之二十一,,130,95,한국고문서자료관,부여 은산 함양박씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1789.1111-20101008.B030a_045_00639_XXX,
,S17940821SF311,1794년_식년_생원시_초시_정한용(鄭漢容)_시권,1794,정한용(鄭漢容),소과,1794년 식년시 소과 초시에서 정한용(鄭漢容)이 작성한 답안지,次下,三之二十六,,66,18.1,한국고문서자료관,안성 보체 동래정씨 정홍순 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1794.0000-20170801.C0601_002_00348_XXX,
,S17940226BT,1794년_알성_문과_전시_유상조(柳相祚)_시권,1794,유상조(柳相祚),대과,1794년에 알성시 대과 전시에서 유상조(柳相祚)가 작성한 답안지,三下一,二之一,,140,68,한국고문서자료관,안동 하회 풍산류씨 충효당,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1794.1111-20101008.B010a_016_00186_XXX,
,S17950227SS311,1795년_식년_생원시_복시_정한용(鄭漢容)_시권,1795,정한용(鄭漢容),소과,1795년 식년시 소과 복시에서 정한용(鄭漢容)이 작성한 답안지,次上,一之五,,66.5,22,한국고문서자료관,안성 보체 동래정씨 정홍순 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BKHD%2BKSM-XD.1795.0000-20170801.C0601_002_00350_XXX,
,SE17970823SF,(향시)1797년_식년_생원시_초시_유정엽(柳廷燁)_시권,1797,유정엽(柳廷燁),소과,1797년 식년시 소과 초시에서 유정엽(柳廷燁)이 작성한 답안지(향시 추정),次下,미상,,미상,미상,한국고문서자료관,안동 수곡 전주류씨 무실 종가,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1797.0000-20101008.B029a_044_00272_XXX,
,S18010920SS311,1801년_식년_생원시_복시_안원(安愿)_시권,1801,안원(安愿),소과,1801년 식년시 소과 복시에서 안원(安愿)이 작성한 답안지,次下,미상,,미상,미상,한국고문서자료관,안동 갈전 순흥안씨,https://archive.aks.ac.kr/insp/item.do#view.do?itemId=insp&gubun=form&upPath=02%5E0204%5E020451&dataId=G002%2BAKS%2BKSM-XD.1801.0000-20101008.B028a_043_00402_XXX,
